"","lp__","logit_alpha","alpha","logit_alpha_prior","alpha_prior",".chain",".iteration",".draw","true_alpha","nobservations"
"1252",-122.061,-1.39197,0.199094,-0.779759,0.314372,1,52,52,0.2,208
"1253",-122.062,-1.39266,0.198984,0.0188958,0.504724,1,53,53,0.2,208
"1254",-122.136,-1.24723,0.22318,-0.496826,0.378287,1,54,54,0.2,208
"1255",-122.112,-1.427,0.193566,0.824677,0.695228,1,55,55,0.2,208
"1256",-122.487,-1.14492,0.241418,-0.242325,0.439713,1,56,56,0.2,208
"1257",-122.279,-1.19588,0.23221,1.41449,0.804474,1,57,57,0.2,208
"1258",-122.05,-1.30444,0.213419,-0.310176,0.423072,1,58,58,0.2,208
"1259",-122.117,-1.25604,0.221655,-0.0460097,0.4885,1,59,59,0.2,208
"1260",-123.23,-1.02649,0.263765,-0.923578,0.284229,1,60,60,0.2,208
"1261",-123.636,-0.978922,0.273106,0.902843,0.711533,1,61,61,0.2,208
"1262",-124.726,-0.876444,0.293915,1.376,0.798348,1,62,62,0.2,208
"1263",-125.476,-0.818436,0.306096,1.80417,0.858655,1,63,63,0.2,208
"1264",-125.537,-0.814003,0.307038,-0.530294,0.370448,1,64,64,0.2,208
"1265",-125.865,-0.790991,0.311956,-0.902274,0.288584,1,65,65,0.2,208
"1266",-123.573,-0.985813,0.27174,0.973013,0.72572,1,66,66,0.2,208
"1267",-122.284,-1.1945,0.232455,0.368055,0.590989,1,67,67,0.2,208
"1268",-122.034,-1.3365,0.208086,1.29508,0.785007,1,68,68,0.2,208
"1269",-122.057,-1.38743,0.199818,0.119231,0.529772,1,69,69,0.2,208
"1270",-122.04,-1.31797,0.211157,0.288112,0.571534,1,70,70,0.2,208
"1271",-122.056,-1.38661,0.199949,1.36631,0.796784,1,71,71,0.2,208
"1272",-122.109,-1.42542,0.193813,-0.762445,0.318116,1,72,72,0.2,208
"1273",-122.218,-1.21512,0.228797,0.958343,0.72279,1,73,73,0.2,208
"1274",-122.399,-1.16464,0.237825,-0.866065,0.296074,1,74,74,0.2,208
"1275",-123.315,-1.01599,0.26581,-0.0568436,0.485793,1,75,75,0.2,208
"1276",-123.874,-0.953987,0.278084,-0.408174,0.39935,1,76,76,0.2,208
"1277",-122.696,-1.10506,0.248792,-0.682033,0.335808,1,77,77,0.2,208
"1278",-122.353,-1.17595,0.235781,0.121428,0.53032,1,78,78,0.2,208
"1279",-122.046,-1.37432,0.201922,-1.06577,0.256208,1,79,79,0.2,208
"1280",-122.834,-1.08227,0.253077,1.25572,0.778289,1,80,80,0.2,208
"1281",-122.11,-1.26,0.220973,0.0144096,0.503602,1,81,81,0.2,208
"1282",-122.065,-1.2894,0.215954,-0.468408,0.384993,1,82,82,0.2,208
"1283",-122.559,-1.13023,0.244118,0.700472,0.668292,1,83,83,0.2,208
"1284",-122.497,-1.14269,0.241826,1.52128,0.820727,1,84,84,0.2,208
"1285",-122.044,-1.37128,0.202413,-0.0901853,0.477469,1,85,85,0.2,208
"1286",-122.035,-1.33189,0.208846,-1.18761,0.233686,1,86,86,0.2,208
"1287",-122.051,-1.38166,0.200743,0.0400252,0.510005,1,87,87,0.2,208
"1288",-122.044,-1.31233,0.212098,0.683354,0.664487,1,88,88,0.2,208
"1289",-122.466,-1.54613,0.175646,0.283723,0.570459,1,89,89,0.2,208
"1290",-122.036,-1.32909,0.209311,-0.380747,0.405947,1,90,90,0.2,208
"1291",-122.065,-1.28904,0.216016,-1.83072,0.138153,1,91,91,0.2,208
"1292",-122.22,-1.21427,0.228946,-0.136618,0.465898,1,92,92,0.2,208
"1293",-122.11,-1.25997,0.220979,0.457479,0.612416,1,93,93,0.2,208
"1294",-122.826,-1.08347,0.252849,0.29303,0.572738,1,94,94,0.2,208
"1295",-122.511,-1.55689,0.174094,-1.02571,0.263916,1,95,95,0.2,208
"1296",-122.576,-1.57164,0.171983,-1.34072,0.207391,1,96,96,0.2,208
"1297",-122.747,-1.60719,0.166979,-0.175045,0.45635,1,97,97,0.2,208
"1298",-122.221,-1.47457,0.18625,0.790165,0.687867,1,98,98,0.2,208
"1299",-122.266,-1.48997,0.183927,-0.620392,0.349692,1,99,99,0.2,208
"1300",-122.266,-1.4901,0.183906,0.0736605,0.518407,1,100,100,0.2,208
"1301",-122.047,-1.30708,0.212976,2.31007,0.909707,1,101,101,0.2,208
"1302",-123.069,-1.66487,0.15911,-1.24936,0.22281,1,102,102,0.2,208
"1303",-122.856,-1.62782,0.164129,-0.663755,0.339897,1,103,103,0.2,208
"1304",-123.211,-1.68787,0.156056,0.23816,0.55926,1,104,104,0.2,208
"1305",-122.072,-1.40081,0.197688,0.602975,0.646337,1,105,105,0.2,208
"1306",-122.066,-1.28865,0.216081,-0.783793,0.313503,1,106,106,0.2,208
"1307",-122.104,-1.42216,0.194323,-0.233423,0.441908,1,107,107,0.2,208
"1308",-124.508,-0.89481,0.290118,-0.36902,0.408778,1,108,108,0.2,208
"1309",-124.261,-0.916811,0.285608,1.41456,0.804484,1,109,109,0.2,208
"1310",-123.663,-0.975977,0.273691,-0.17127,0.457287,1,110,110,0.2,208
"1311",-123.385,-1.00748,0.267474,1.43637,0.807891,1,111,111,0.2,208
"1312",-122.045,-1.31042,0.212417,0.734289,0.675746,1,112,112,0.2,208
"1313",-122.076,-1.28084,0.217408,0.369167,0.591258,1,113,113,0.2,208
"1314",-122.045,-1.31067,0.212374,-0.541116,0.367928,1,114,114,0.2,208
"1315",-122.126,-1.25152,0.222438,0.369142,0.591252,1,115,115,0.2,208
"1316",-122.525,-1.13702,0.242868,0.613029,0.648631,1,116,116,0.2,208
"1317",-122.044,-1.3721,0.20228,0.85643,0.701914,1,117,117,0.2,208
"1318",-122.176,-1.23043,0.226106,1.31856,0.788942,1,118,118,0.2,208
"1319",-122.185,-1.22666,0.226767,-0.00119543,0.499701,1,119,119,0.2,208
"1320",-124.134,-1.81566,0.139955,-1.78218,0.144034,1,120,120,0.2,208
"1321",-124.172,-1.82039,0.139387,0.0637037,0.515921,1,121,121,0.2,208
"1322",-124.22,-1.82633,0.138676,-0.759127,0.318836,1,122,122,0.2,208
"1323",-124.069,-1.80753,0.140937,1.09991,0.750243,1,123,123,0.2,208
"1324",-124.387,-1.84657,0.136277,0.911495,0.713306,1,124,124,0.2,208
"1325",-122.491,-1.14406,0.241576,0.885198,0.707898,1,125,125,0.2,208
"1326",-122.081,-1.40768,0.1966,0.930642,0.717205,1,126,126,0.2,208
"1327",-122.056,-1.38653,0.199962,0.00285564,0.500714,1,127,127,0.2,208
"1328",-122.098,-1.26669,0.219825,1.03234,0.737369,1,128,128,0.2,208
"1329",-122.04,-1.36614,0.203244,-2.3878,0.0841076,1,129,129,0.2,208
"1330",-122.37,-1.17152,0.236581,-1.07957,0.253587,1,130,130,0.2,208
"1331",-122.051,-1.30231,0.213776,2.76986,0.941025,1,131,131,0.2,208
"1332",-124.487,-1.85835,0.134895,0.00617456,0.501544,1,132,132,0.2,208
"1333",-124.129,-1.81507,0.140027,0.0201156,0.505029,1,133,133,0.2,208
"1334",-122.826,-1.62227,0.164893,0.243668,0.560617,1,134,134,0.2,208
"1335",-123.014,-1.65562,0.160351,0.825653,0.695435,1,135,135,0.2,208
"1336",-122.33,-1.18181,0.234727,-0.252092,0.437309,1,136,136,0.2,208
"1337",-122.448,-1.15339,0.23987,1.02159,0.735283,1,137,137,0.2,208
"1338",-122.12,-1.25446,0.221929,0.70135,0.668487,1,138,138,0.2,208
"1339",-122.039,-1.36332,0.203701,-0.565495,0.362277,1,139,139,0.2,208
"1340",-122.287,-1.49676,0.182909,1.20618,0.769622,1,140,140,0.2,208
"1341",-123.892,-1.78483,0.143708,0.41732,0.602842,1,141,141,0.2,208
"1342",-124.134,-1.81568,0.139954,-0.224703,0.444059,1,142,142,0.2,208
"1343",-123.938,-1.7908,0.142975,-0.158271,0.460515,1,143,143,0.2,208
"1344",-124.289,-1.83466,0.137684,-1.08809,0.251979,1,144,144,0.2,208
"1345",-122.986,-1.65092,0.160984,-0.304379,0.424487,1,145,145,0.2,208
"1346",-122.162,-1.45109,0.189834,-0.109563,0.472637,1,146,146,0.2,208
"1347",-122.445,-1.54105,0.176383,0.0280508,0.507012,1,147,147,0.2,208
"1348",-122.435,-1.53853,0.176749,-0.264643,0.434223,1,148,148,0.2,208
"1349",-122.404,-1.53049,0.177921,1.17945,0.764848,1,149,149,0.2,208
"1350",-122.509,-1.55635,0.174171,1.04939,0.740657,1,150,150,0.2,208
"1351",-122.063,-1.29052,0.215764,-1.06603,0.25616,1,151,151,0.2,208
"1352",-122.07,-1.28479,0.216736,0.308178,0.576441,1,152,152,0.2,208
"1353",-122.095,-1.41701,0.19513,1.49591,0.816964,1,153,153,0.2,208
"1354",-122.098,-1.41904,0.194812,-2.16684,0.102768,1,154,154,0.2,208
"1355",-122.28,-1.49459,0.183234,0.511174,0.625082,1,155,155,0.2,208
"1356",-122.092,-1.27015,0.219231,0.403051,0.59942,1,156,156,0.2,208
"1357",-122.259,-1.48796,0.184229,-0.759475,0.31876,1,157,157,0.2,208
"1358",-122.365,-1.51974,0.1795,0.118532,0.529598,1,158,158,0.2,208
"1359",-123.059,-1.66332,0.159316,0.361848,0.589488,1,159,159,0.2,208
"1360",-122.296,-1.19108,0.233066,-0.0525945,0.486854,1,160,160,0.2,208
"1361",-122.628,-1.58293,0.170381,0.451093,0.610899,1,161,161,0.2,208
"1362",-122.095,-1.26823,0.219561,-1.32769,0.209542,1,162,162,0.2,208
"1363",-122.038,-1.35971,0.204287,-1.4939,0.183338,1,163,163,0.2,208
"1364",-122.072,-1.40064,0.197714,1.96739,0.877331,1,164,164,0.2,208
"1365",-122.04,-1.31848,0.211072,0.299036,0.574207,1,165,165,0.2,208
"1366",-122.203,-1.2204,0.227867,1.40919,0.803638,1,166,166,0.2,208
"1367",-122.263,-1.20079,0.231334,0.452984,0.611349,1,167,167,0.2,208
"1368",-122.513,-1.13956,0.242401,-0.401263,0.401009,1,168,168,0.2,208
"1369",-122.071,-1.28398,0.216873,-0.0563142,0.485925,1,169,169,0.2,208
"1370",-122.152,-1.4466,0.190526,0.476455,0.61691,1,170,170,0.2,208
"1371",-122.345,-1.17784,0.235441,-0.468061,0.385075,1,171,171,0.2,208
"1372",-123.962,-0.94517,0.279857,-1.73078,0.150487,1,172,172,0.2,208
"1373",-122.053,-1.38361,0.20043,0.18269,0.545546,1,173,173,0.2,208
"1374",-122.041,-1.3159,0.211501,0.691195,0.666233,1,174,174,0.2,208
"1375",-122.035,-1.33158,0.208899,0.207651,0.551727,1,175,175,0.2,208
"1376",-122.257,-1.20259,0.231015,0.74216,0.677468,1,176,176,0.2,208
"1377",-122.108,-1.42488,0.193898,0.220704,0.554953,1,177,177,0.2,208
"1378",-122.302,-1.50161,0.182185,0.83843,0.698135,1,178,178,0.2,208
"1379",-122.335,-1.51137,0.180736,0.153577,0.538319,1,179,179,0.2,208
"1380",-122.97,-1.64815,0.161359,-0.772272,0.315988,1,180,180,0.2,208
"1381",-122.811,-1.61954,0.165268,-0.207928,0.448204,1,181,181,0.2,208
"1382",-122.036,-1.35427,0.205173,1.44258,0.808854,1,182,182,0.2,208
"1383",-122.166,-1.45281,0.189569,0.377273,0.593215,1,183,183,0.2,208
"1384",-122.151,-1.44642,0.190553,-1.39168,0.19914,1,184,184,0.2,208
"1385",-122.117,-1.25636,0.221601,0.190312,0.547435,1,185,185,0.2,208
"1386",-122.035,-1.34932,0.205981,0.847628,0.700069,1,186,186,0.2,208
"1387",-122.042,-1.36963,0.20268,-0.159798,0.460135,1,187,187,0.2,208
"1388",-122.09,-1.41395,0.195611,0.471867,0.615826,1,188,188,0.2,208
"1389",-122.044,-1.37209,0.202282,1.98336,0.879039,1,189,189,0.2,208
"1390",-122.15,-1.44602,0.190615,1.0804,0.746569,1,190,190,0.2,208
"1391",-122.034,-1.33828,0.207793,-2.06606,0.11244,1,191,191,0.2,208
"1392",-122.238,-1.48081,0.185305,-0.562073,0.363068,1,192,192,0.2,208
"1393",-123.1,-1.67011,0.158409,0.0508114,0.5127,1,193,193,0.2,208
"1394",-123.024,-1.65742,0.160109,-0.45391,0.388432,1,194,194,0.2,208
"1395",-122.952,-1.64506,0.161777,0.378494,0.59351,1,195,195,0.2,208
"1396",-122.207,-1.46953,0.187015,0.457236,0.612358,1,196,196,0.2,208
"1397",-122.205,-1.46879,0.187127,0.231259,0.557558,1,197,197,0.2,208
"1398",-122.175,-1.23055,0.226085,-0.8697,0.295317,1,198,198,0.2,208
"1399",-122.205,-1.21957,0.228011,0.534826,0.630608,1,199,199,0.2,208
"1400",-122.04,-1.36433,0.203537,-0.19328,0.45183,1,200,200,0.2,208
"1401",-189.536,-1.50899,0.181088,-1.04617,0.259961,1,1,1,0.2,312
"1402",-189.613,-1.42692,0.193578,0.375758,0.59285,1,2,2,0.2,312
"1403",-190.032,-1.321,0.210652,-0.675566,0.337252,1,3,3,0.2,312
"1404",-189.55,-1.53274,0.177594,2.2273,0.902674,1,4,4,0.2,312
"1405",-189.931,-1.66984,0.158445,0.635655,0.653771,1,5,5,0.2,312
"1406",-189.585,-1.44113,0.19137,-0.594689,0.35556,1,6,6,0.2,312
"1407",-189.586,-1.4406,0.191453,0.949718,0.721059,1,7,7,0.2,312
"1408",-189.979,-1.33041,0.209091,-0.174993,0.456363,1,8,8,0.2,312
"1409",-189.929,-1.33984,0.207536,0.161684,0.540333,1,9,9,0.2,312
"1410",-189.896,-1.34646,0.206449,-0.343187,0.415035,1,10,10,0.2,312
"1411",-189.987,-1.32888,0.209345,0.0672473,0.516805,1,11,11,0.2,312
"1412",-189.534,-1.4971,0.182859,-0.297882,0.426075,1,12,12,0.2,312
"1413",-189.535,-1.49126,0.183733,-1.28654,0.216438,1,13,13,0.2,312
"1414",-189.535,-1.50872,0.181129,-0.612845,0.351411,1,14,14,0.2,312
"1415",-189.561,-1.54264,0.176152,1.58871,0.830435,1,15,15,0.2,312
"1416",-189.662,-1.59468,0.168727,1.29162,0.784421,1,16,16,0.2,312
"1417",-189.535,-1.48987,0.183942,1.6145,0.834035,1,17,17,0.2,312
"1418",-190.523,-1.77455,0.144977,0.0248914,0.506223,1,18,18,0.2,312
"1419",-191.891,-1.94034,0.12561,0.0367622,0.50919,1,19,19,0.2,312
"1420",-192.269,-1.97858,0.12147,0.448939,0.610387,1,20,20,0.2,312
"1421",-190.892,-1.82545,0.138782,0.0926952,0.523157,1,21,21,0.2,312
"1422",-190.905,-1.82711,0.138582,0.369538,0.591347,1,22,22,0.2,312
"1423",-189.736,-1.38448,0.200291,1.00881,0.732787,1,23,23,0.2,312
"1424",-189.775,-1.37407,0.201963,-2.0571,0.113337,1,24,24,0.2,312
"1425",-189.742,-1.38271,0.200574,-0.624474,0.348765,1,25,25,0.2,312
"1426",-189.732,-1.3856,0.20011,-1.63548,0.163081,1,26,26,0.2,312
"1427",-190.178,-1.71864,0.152046,0.245515,0.561072,1,27,27,0.2,312
"1428",-190.086,-1.70161,0.154256,0.578182,0.640649,1,28,28,0.2,312
"1429",-189.973,-1.67881,0.157254,1.28199,0.782788,1,29,29,0.2,312
"1430",-190.178,-1.29726,0.214626,-0.154631,0.461419,1,30,30,0.2,312
"1431",-189.594,-1.56386,0.173094,-0.402655,0.400675,1,31,31,0.2,312
"1432",-189.545,-1.47283,0.186512,-0.384298,0.405091,1,32,32,0.2,312
"1433",-190.935,-1.20588,0.230431,0.0563485,0.514083,1,33,33,0.2,312
"1434",-191.059,-1.19373,0.232593,0.289156,0.57179,1,34,34,0.2,312
"1435",-189.554,-1.53658,0.177032,1.01189,0.73339,1,35,35,0.2,312
"1436",-192.682,-2.01825,0.117301,-1.8429,0.136709,1,36,36,0.2,312
"1437",-193.111,-2.05769,0.113277,0.254101,0.563186,1,37,37,0.2,312
"1438",-193.632,-2.10353,0.108754,-0.532558,0.369921,1,38,38,0.2,312
"1439",-193.762,-2.11465,0.107681,0.380002,0.593874,1,39,39,0.2,312
"1440",-193.873,-2.12411,0.106776,-1.69709,0.154846,1,40,40,0.2,312
"1441",-195.999,-2.29405,0.0916171,-0.667247,0.339114,1,41,41,0.2,312
"1442",-195.85,-2.28266,0.0925693,0.064012,0.515998,1,42,42,0.2,312
"1443",-190.398,-1.75546,0.14736,-0.209955,0.447703,1,43,43,0.2,312
"1444",-190.552,-1.77871,0.144462,0.117249,0.529279,1,44,44,0.2,312
"1445",-190.748,-1.8063,0.141086,-0.413022,0.398188,1,45,45,0.2,312
"1446",-190.081,-1.70081,0.15436,0.229856,0.557212,1,46,46,0.2,312
"1447",-190.029,-1.69056,0.155703,-2.47766,0.0774396,1,47,47,0.2,312
"1448",-190.004,-1.68539,0.156383,0.455927,0.612048,1,48,48,0.2,312
"1449",-189.684,-1.60266,0.16761,1.14163,0.757979,1,49,49,0.2,312
"1450",-189.589,-1.56105,0.173496,-0.186532,0.453502,1,50,50,0.2,312
"1451",-189.583,-1.55771,0.173976,-0.13556,0.466162,1,51,51,0.2,312
"1452",-191.404,-1.16266,0.238184,-1.34496,0.206696,1,52,52,0.2,312
"1453",-191.354,-1.1669,0.237416,0.93864,0.718825,1,53,53,0.2,312
"1454",-191.898,-1.12304,0.245447,0.300254,0.574505,1,54,54,0.2,312
"1455",-189.935,-1.33872,0.207721,0.0843863,0.521084,1,55,55,0.2,312
"1456",-189.869,-1.35216,0.205518,1.41449,0.804474,1,56,56,0.2,312
"1457",-189.581,-1.44342,0.191016,-0.310176,0.423072,1,57,57,0.2,312
"1458",-189.655,-1.41015,0.196211,-0.0460097,0.4885,1,58,58,0.2,312
"1459",-190.768,-1.22317,0.22738,-0.923578,0.284229,1,59,59,0.2,312
"1460",-191.173,-1.18306,0.234502,0.902843,0.711533,1,60,60,0.2,312
"1461",-192.321,-1.09266,0.251118,1.376,0.798348,1,61,61,0.2,312
"1462",-193.121,-1.04142,0.260876,1.80417,0.858655,1,62,62,0.2,312
"1463",-193.188,-1.0374,0.261652,-0.530294,0.370448,1,63,63,0.2,312
"1464",-193.52,-1.01818,0.265382,-0.902274,0.288584,1,64,64,0.2,312
"1465",-191.239,-1.17706,0.235582,0.973013,0.72572,1,65,65,0.2,312
"1466",-189.87,-1.35202,0.205541,0.368055,0.590989,1,66,66,0.2,312
"1467",-189.546,-1.47058,0.186855,1.29508,0.785007,1,67,67,0.2,312
"1468",-189.543,-1.52444,0.178808,-0.644137,0.344312,1,68,68,0.2,312
"1469",-189.546,-1.47135,0.186737,-0.383153,0.405367,1,69,69,0.2,312
"1470",-189.596,-1.43507,0.192311,1.33455,0.791592,1,70,70,0.2,312
"1471",-190.056,-1.31672,0.211365,-0.59972,0.354408,1,71,71,0.2,312
"1472",-189.647,-1.41285,0.195784,1.28497,0.783295,1,72,72,0.2,312
"1473",-189.535,-1.49238,0.183565,1.21454,0.771101,1,73,73,0.2,312
"1474",-189.647,-1.41292,0.195775,0.229193,0.557049,1,74,74,0.2,312
"1475",-189.631,-1.41907,0.194807,-0.634926,0.346394,1,75,75,0.2,312
"1476",-189.622,-1.42313,0.194172,0.802765,0.690566,1,76,76,0.2,312
"1477",-189.54,-1.47957,0.185492,1.80595,0.858871,1,77,77,0.2,312
"1478",-189.541,-1.52109,0.179301,-0.593719,0.355782,1,78,78,0.2,312
"1479",-189.615,-1.57471,0.171545,0.59293,0.644037,1,79,79,0.2,312
"1480",-189.536,-1.48762,0.18428,0.0144096,0.503602,1,80,80,0.2,312
"1481",-189.555,-1.53721,0.176942,-0.468408,0.384993,1,81,81,0.2,312
"1482",-190.352,-1.27263,0.218807,1.40908,0.80362,1,82,82,0.2,312
"1483",-189.573,-1.44819,0.19028,-1.75337,0.147623,1,83,83,0.2,312
"1484",-189.551,-1.53348,0.177485,0.0400085,0.510001,1,84,84,0.2,312
"1485",-189.588,-1.56074,0.173541,-0.813139,0.307222,1,85,85,0.2,312
"1486",-189.535,-1.49312,0.183454,0.860172,0.702697,1,86,86,0.2,312
"1487",-189.541,-1.4778,0.18576,0.683354,0.664487,1,87,87,0.2,312
"1488",-189.934,-1.67033,0.15838,0.283723,0.570459,1,88,88,0.2,312
"1489",-189.534,-1.49758,0.182786,-0.380747,0.405947,1,89,89,0.2,312
"1490",-189.553,-1.46344,0.187942,-1.83072,0.138153,1,90,90,0.2,312
"1491",-189.683,-1.40041,0.197751,-0.136618,0.465898,1,91,91,0.2,312
"1492",-189.633,-1.41828,0.194932,0.457479,0.612416,1,92,92,0.2,312
"1493",-190.34,-1.27423,0.218535,0.29303,0.572738,1,93,93,0.2,312
"1494",-189.915,-1.6662,0.158931,-1.02571,0.263916,1,94,94,0.2,312
"1495",-189.986,-1.68171,0.156869,-1.34072,0.207391,1,95,95,0.2,312
"1496",-190.304,-1.74035,0.149268,-0.175045,0.45635,1,96,96,0.2,312
"1497",-189.779,-1.63221,0.163528,0.790165,0.687867,1,97,97,0.2,312
"1498",-189.823,-1.64385,0.161942,-0.620392,0.349692,1,98,98,0.2,312
"1499",-189.82,-1.64327,0.162021,0.0736605,0.518407,1,99,99,0.2,312
"1500",-189.538,-1.48353,0.184895,2.31007,0.909707,1,100,100,0.2,312
"1501",-190.591,-1.78441,0.143759,-1.24936,0.22281,1,101,101,0.2,312
"1502",-190.399,-1.75565,0.147336,-0.663755,0.339897,1,102,102,0.2,312
"1503",-190.78,-1.8107,0.140554,0.23816,0.55926,1,103,103,0.2,312
"1504",-189.655,-1.59177,0.169135,0.602975,0.646337,1,104,104,0.2,312
"1505",-189.539,-1.48134,0.185225,0.69627,0.66736,1,105,105,0.2,312
"1506",-189.534,-1.49868,0.182623,-0.233423,0.441908,1,106,106,0.2,312
"1507",-192.27,-1.09619,0.250455,-0.36902,0.408778,1,107,107,0.2,312
"1508",-191.999,-1.11556,0.246836,1.41456,0.804484,1,108,108,0.2,312
"1509",-191.373,-1.16532,0.237703,-0.17127,0.457287,1,109,109,0.2,312
"1510",-191.072,-1.19249,0.232814,1.43637,0.807891,1,110,110,0.2,312
"1511",-189.582,-1.44253,0.191154,0.734289,0.675746,1,111,111,0.2,312
"1512",-189.625,-1.42173,0.19439,0.369167,0.591258,1,112,112,0.2,312
"1513",-189.555,-1.46156,0.188228,-0.541116,0.367928,1,113,113,0.2,312
"1514",-189.644,-1.4142,0.195573,0.369142,0.591252,1,114,114,0.2,312
"1515",-190.034,-1.32056,0.210725,0.613029,0.648631,1,115,115,0.2,312
"1516",-189.535,-1.50628,0.18149,-0.661771,0.340342,1,116,116,0.2,312
"1517",-189.812,-1.36491,0.203444,0.154851,0.538635,1,117,117,0.2,312
"1518",-189.535,-1.50547,0.181611,-0.792653,0.311599,1,118,118,0.2,312
"1519",-189.801,-1.36757,0.203013,-0.84181,0.301154,1,119,119,0.2,312
"1520",-190.333,-1.27511,0.218383,-0.384917,0.404941,1,120,120,0.2,312
"1521",-189.572,-1.55082,0.174967,1.09991,0.750243,1,121,121,0.2,312
"1522",-189.612,-1.57338,0.171735,-0.0840408,0.479002,1,122,122,0.2,312
"1523",-190.618,-1.78828,0.143284,0.0217448,0.505436,1,123,123,0.2,312
"1524",-190.517,-1.77366,0.145088,-0.413961,0.397963,1,124,124,0.2,312
"1525",-190.704,-1.80036,0.141807,1.32656,0.790272,1,125,125,0.2,312
"1526",-191.327,-1.8786,0.13255,1.57436,0.828405,1,126,126,0.2,312
"1527",-190.19,-1.72078,0.15177,-1.44026,0.191506,1,127,127,0.2,312
"1528",-190.081,-1.70075,0.154367,0.574941,0.639902,1,128,128,0.2,312
"1529",-189.751,-1.62401,0.164652,0.904537,0.711881,1,129,129,0.2,312
"1530",-190.69,-1.79839,0.142047,-0.861482,0.29703,1,130,130,0.2,312
"1531",-191.391,-1.88592,0.13171,0.00617456,0.501544,1,131,131,0.2,312
"1532",-191.146,-1.85722,0.135028,0.0201156,0.505029,1,132,132,0.2,312
"1533",-190.105,-1.70529,0.153776,0.243668,0.560617,1,133,133,0.2,312
"1534",-190.179,-1.71895,0.152007,0.825653,0.695435,1,134,134,0.2,312
"1535",-189.768,-1.37581,0.201683,-0.252092,0.437309,1,135,135,0.2,312
"1536",-189.641,-1.41523,0.19541,1.32247,0.789593,1,136,136,0.2,312
"1537",-189.809,-1.64022,0.162435,-0.164845,0.458882,1,137,137,0.2,312
"1538",-189.785,-1.63376,0.163315,0.0308515,0.507712,1,138,138,0.2,312
"1539",-189.637,-1.41697,0.195137,1.20618,0.769622,1,139,139,0.2,312
"1540",-190.448,-1.26016,0.220947,-1.37188,0.202316,1,140,140,0.2,312
"1541",-190.484,-1.25566,0.221722,-1.5875,0.169736,1,141,141,0.2,312
"1542",-190.373,-1.26974,0.219301,0.392206,0.596814,1,142,142,0.2,312
"1543",-189.718,-1.61412,0.166017,-0.824918,0.304721,1,143,143,0.2,312
"1544",-189.564,-1.45432,0.189338,-0.304379,0.424487,1,144,144,0.2,312
"1545",-190,-1.32649,0.20974,-0.109563,0.472637,1,145,145,0.2,312
"1546",-189.795,-1.63645,0.162949,0.0280508,0.507012,1,146,146,0.2,312
"1547",-189.621,-1.57732,0.171175,-0.264643,0.434223,1,147,147,0.2,312
"1548",-189.631,-1.582,0.170512,0.98752,0.728598,1,148,148,0.2,312
"1549",-189.614,-1.57422,0.171616,1.04939,0.740657,1,149,149,0.2,312
"1550",-189.561,-1.45705,0.188918,-1.06603,0.25616,1,150,150,0.2,312
"1551",-189.577,-1.44601,0.190617,0.308178,0.576441,1,151,151,0.2,312
"1552",-189.586,-1.55981,0.173673,1.49591,0.816964,1,152,152,0.2,312
"1553",-189.591,-1.56255,0.173282,-2.16684,0.102768,1,153,153,0.2,312
"1554",-189.756,-1.62554,0.164443,0.511174,0.625082,1,154,154,0.2,312
"1555",-189.572,-1.44882,0.190184,0.403051,0.59942,1,155,155,0.2,312
"1556",-189.793,-1.3696,0.202685,-0.928167,0.283297,1,156,156,0.2,312
"1557",-190.704,-1.2301,0.226164,0.569063,0.638547,1,157,157,0.2,312
"1558",-190.853,-1.21421,0.228958,0.226514,0.556388,1,158,158,0.2,312
"1559",-190.09,-1.31107,0.212308,-0.606332,0.352896,1,159,159,0.2,312
"1560",-189.975,-1.3311,0.208977,1.34849,0.793882,1,160,160,0.2,312
"1561",-191.48,-1.15618,0.239362,0.142543,0.535576,1,161,161,0.2,312
"1562",-191.04,-1.1956,0.232259,-0.0420536,0.489488,1,162,162,0.2,312
"1563",-190.912,-1.2082,0.230019,-1.107,0.248431,1,163,163,0.2,312
"1564",-189.599,-1.43337,0.192575,1.06496,0.743638,1,164,164,0.2,312
"1565",-189.635,-1.41763,0.195034,1.40956,0.803696,1,165,165,0.2,312
"1566",-190.439,-1.26122,0.220763,1.11976,0.753944,1,166,166,0.2,312
"1567",-189.649,-1.58933,0.169478,-0.401263,0.401009,1,167,167,0.2,312
"1568",-190.064,-1.31545,0.211576,-0.0563142,0.485925,1,168,168,0.2,312
"1569",-189.534,-1.49497,0.183177,-0.844588,0.300569,1,169,169,0.2,312
"1570",-189.547,-1.52873,0.17818,-0.468061,0.385075,1,170,170,0.2,312
"1571",-189.535,-1.5089,0.181101,0.890525,0.708999,1,171,171,0.2,312
"1572",-189.84,-1.35864,0.204462,-0.236775,0.441081,1,172,172,0.2,312
"1573",-189.55,-1.467,0.187399,0.691195,0.666233,1,173,173,0.2,312
"1574",-189.538,-1.48416,0.184801,2.23154,0.903046,1,174,174,0.2,312
"1575",-189.543,-1.52425,0.178836,0.429965,0.605865,1,175,175,0.2,312
"1576",-189.578,-1.44498,0.190776,1.97463,0.878108,1,176,176,0.2,312
"1577",-189.804,-1.36684,0.203131,0.725788,0.67388,1,177,177,0.2,312
"1578",-189.535,-1.5083,0.18119,0.763026,0.68201,1,178,178,0.2,312
